Organism	Operon_ID	ORF_position_within_operon	HBs_per_codon
Escherichia_coli_str_k_12_substr_mg1655	Operon_1327	11	7.60431654676259
Escherichia_coli_str_k_12_substr_mg1655	Operon_1330	1	7.659090909090909
Escherichia_coli_str_k_12_substr_mg1655	Operon_1330	2	7.555555555555555
Escherichia_coli_str_k_12_substr_mg1655	Operon_1330	3	7.482051282051282
Escherichia_coli_str_k_12_substr_mg1655	Operon_1338	1	7.534391534391534
Escherichia_coli_str_k_12_substr_mg1655	Operon_1338	2	7.421875
Escherichia_coli_str_k_12_substr_mg1655	Operon_1343	1	7.655131264916467
Escherichia_coli_str_k_12_substr_mg1655	Operon_1343	2	7.486486486486487
Escherichia_coli_str_k_12_substr_mg1655	Operon_1345	1	7.5210970464135025
Escherichia_coli_str_k_12_substr_mg1655	Operon_1345	2	7.550561797752809
Escherichia_coli_str_k_12_substr_mg1655	Operon_1347	1	7.2792792792792795
Escherichia_coli_str_k_12_substr_mg1655	Operon_1347	2	7.532894736842105
Escherichia_coli_str_k_12_substr_mg1655	Operon_1347	3	7.256578947368421
Escherichia_coli_str_k_12_substr_mg1655	Operon_1349	1	7.253456221198157
Escherichia_coli_str_k_12_substr_mg1655	Operon_1349	2	7.292307692307692
Escherichia_coli_str_k_12_substr_mg1655	Operon_1349	3	7.273381294964029
Escherichia_coli_str_k_12_substr_mg1655	Operon_1349	4	7.503597122302159
Escherichia_coli_str_k_12_substr_mg1655	Operon_1351	1	7.605405405405405
Escherichia_coli_str_k_12_substr_mg1655	Operon_1351	2	7.451219512195122
Escherichia_coli_str_k_12_substr_mg1655	Operon_1351	3	7.536741214057508
Escherichia_coli_str_k_12_substr_mg1655	Operon_1354	1	7.21580547112462
Escherichia_coli_str_k_12_substr_mg1655	Operon_1354	2	7.268518518518518
Escherichia_coli_str_k_12_substr_mg1655	Operon_1357	1	7.419554455445544
Escherichia_coli_str_k_12_substr_mg1655	Operon_1357	2	7.332838038632986
Escherichia_coli_str_k_12_substr_mg1655	Operon_1357	3	7.416464891041162
Escherichia_coli_str_k_12_substr_mg1655	Operon_1357	4	7.326086956521739
Escherichia_coli_str_k_12_substr_mg1655	Operon_1360	1	7.613207547169812
Escherichia_coli_str_k_12_substr_mg1655	Operon_1360	2	7.539893617021277
Escherichia_coli_str_k_12_substr_mg1655	Operon_1366	1	7.656593406593407
Escherichia_coli_str_k_12_substr_mg1655	Operon_1366	2	7.662337662337662
Escherichia_coli_str_k_12_substr_mg1655	Operon_1366	3	7.62015503875969
Escherichia_coli_str_k_12_substr_mg1655	Operon_1366	4	7.737827715355805
Escherichia_coli_str_k_12_substr_mg1655	Operon_1366	5	7.715736040609137
Escherichia_coli_str_k_12_substr_mg1655	Operon_1366	6	7.7696969696969695
Escherichia_coli_str_k_12_substr_mg1655	Operon_1366	7	7.6207674943566595
Escherichia_coli_str_k_12_substr_mg1655	Operon_1371	1	7.586319218241043
Escherichia_coli_str_k_12_substr_mg1655	Operon_1371	2	7.627450980392157
Escherichia_coli_str_k_12_substr_mg1655	Operon_1372	1	7.6
Escherichia_coli_str_k_12_substr_mg1655	Operon_1372	2	7.65959952885748
Escherichia_coli_str_k_12_substr_mg1655	Operon_1372	3	7.537084398976982
Escherichia_coli_str_k_12_substr_mg1655	Operon_1375	1	7.614364640883978
Escherichia_coli_str_k_12_substr_mg1655	Operon_1375	2	7.4748603351955305
Escherichia_coli_str_k_12_substr_mg1655	Operon_1381	1	7.427906976744186
Escherichia_coli_str_k_12_substr_mg1655	Operon_1381	2	7.570281124497992
Escherichia_coli_str_k_12_substr_mg1655	Operon_1381	3	7.5593705293276106
Escherichia_coli_str_k_12_substr_mg1655	Operon_1381	4	7.528947368421052
Escherichia_coli_str_k_12_substr_mg1655	Operon_1381	5	7.570469798657718
Escherichia_coli_str_k_12_substr_mg1655	Operon_1381	6	7.515818431911967
Escherichia_coli_str_k_12_substr_mg1655	Operon_1384	1	7.646853146853147
Escherichia_coli_str_k_12_substr_mg1655	Operon_1384	2	7.6992481203007515
Escherichia_coli_str_k_12_substr_mg1655	Operon_1384	3	7.76530612244898
Escherichia_coli_str_k_12_substr_mg1655	Operon_1384	4	7.555084745762712
Escherichia_coli_str_k_12_substr_mg1655	Operon_1384	5	7.695652173913044
Escherichia_coli_str_k_12_substr_mg1655	Operon_1384	6	7.683646112600536
Escherichia_coli_str_k_12_substr_mg1655	Operon_1386	1	7.536363636363636
Escherichia_coli_str_k_12_substr_mg1655	Operon_1386	2	7.4
Escherichia_coli_str_k_12_substr_mg1655	Operon_1388	1	7.554156171284634
Escherichia_coli_str_k_12_substr_mg1655	Operon_1388	2	7.669811320754717
Escherichia_coli_str_k_12_substr_mg1655	Operon_1392	1	7.449664429530201
Escherichia_coli_str_k_12_substr_mg1655	Operon_1392	2	7.566852367688022
Escherichia_coli_str_k_12_substr_mg1655	Operon_1398	1	7.5536626916524705
Escherichia_coli_str_k_12_substr_mg1655	Operon_1398	2	7.595375722543353
Escherichia_coli_str_k_12_substr_mg1655	Operon_1400	1	7.5638297872340425
Escherichia_coli_str_k_12_substr_mg1655	Operon_1400	2	7.506398537477148
Escherichia_coli_str_k_12_substr_mg1655	Operon_1400	3	7.5669856459330145
Escherichia_coli_str_k_12_substr_mg1655	Operon_1401	1	7.572327044025157
Escherichia_coli_str_k_12_substr_mg1655	Operon_1401	2	7.627311522048364
Escherichia_coli_str_k_12_substr_mg1655	Operon_1405	1	7.552742616033755
Escherichia_coli_str_k_12_substr_mg1655	Operon_1405	2	7.4186046511627906
Escherichia_coli_str_k_12_substr_mg1655	Operon_1405	3	7.4635761589403975
Escherichia_coli_str_k_12_substr_mg1655	Operon_1405	4	7.448179271708684
Escherichia_coli_str_k_12_substr_mg1655	Operon_1405	5	7.437793427230047
Escherichia_coli_str_k_12_substr_mg1655	Operon_1405	6	7.368888888888889
Escherichia_coli_str_k_12_substr_mg1655	Operon_1405	7	7.272222222222222
Escherichia_coli_str_k_12_substr_mg1655	Operon_1406	1	7.625
Escherichia_coli_str_k_12_substr_mg1655	Operon_1406	2	7.571875
Escherichia_coli_str_k_12_substr_mg1655	Operon_1406	3	7.709424083769633
Escherichia_coli_str_k_12_substr_mg1655	Operon_1406	4	7.674242424242424
Escherichia_coli_str_k_12_substr_mg1655	Operon_1406	5	7.66796875
Escherichia_coli_str_k_12_substr_mg1655	Operon_1413	1	7.546296296296297
Escherichia_coli_str_k_12_substr_mg1655	Operon_1413	2	7.491803278688525
Escherichia_coli_str_k_12_substr_mg1655	Operon_1413	3	7.5941558441558445
Escherichia_coli_str_k_12_substr_mg1655	Operon_1414	1	7.669804976462676
Escherichia_coli_str_k_12_substr_mg1655	Operon_1414	2	7.548936170212766
Escherichia_coli_str_k_12_substr_mg1655	Operon_1414	3	7.585034013605442
Escherichia_coli_str_k_12_substr_mg1655	Operon_1414	4	7.5458015267175576
Escherichia_coli_str_k_12_substr_mg1655	Operon_1418	1	7.569343065693431
Escherichia_coli_str_k_12_substr_mg1655	Operon_1418	2	7.641337386018237
Escherichia_coli_str_k_12_substr_mg1655	Operon_1418	3	7.526586620926244
Escherichia_coli_str_k_12_substr_mg1655	Operon_1418	4	7.48476821192053
Escherichia_coli_str_k_12_substr_mg1655	Operon_1421	1	7.5233644859813085
Escherichia_coli_str_k_12_substr_mg1655	Operon_1421	2	7.5041322314049586
Escherichia_coli_str_k_12_substr_mg1655	Operon_1424	1	7.468531468531468
Escherichia_coli_str_k_12_substr_mg1655	Operon_1424	2	7.536136662286466
Escherichia_coli_str_k_12_substr_mg1655	Operon_1424	3	7.510121457489879
Escherichia_coli_str_k_12_substr_mg1655	Operon_1430	1	7.638888888888889
Escherichia_coli_str_k_12_substr_mg1655	Operon_1430	2	7.553398058252427
Escherichia_coli_str_k_12_substr_mg1655	Operon_1430	3	7.58159509202454
Escherichia_coli_str_k_12_substr_mg1655	Operon_1431	1	7.580046403712297
Escherichia_coli_str_k_12_substr_mg1655	Operon_1431	2	7.607142857142857
Escherichia_coli_str_k_12_substr_mg1655	Operon_1431	3	7.529411764705882
Escherichia_coli_str_k_12_substr_mg1655	Operon_1431	4	7.620300751879699
Escherichia_coli_str_k_12_substr_mg1655	Operon_1436	1	7.578392621870883
Escherichia_coli_str_k_12_substr_mg1655	Operon_1436	2	7.355140186915888
Escherichia_coli_str_k_12_substr_mg1655	Operon_1438	1	7.617873651771957
Escherichia_coli_str_k_12_substr_mg1655	Operon_1438	2	7.591397849462366
Escherichia_coli_str_k_12_substr_mg1655	Operon_1444	1	7.642468239564428
Escherichia_coli_str_k_12_substr_mg1655	Operon_1444	2	7.662538699690402
Escherichia_coli_str_k_12_substr_mg1655	Operon_1445	1	7.62129144851658
Escherichia_coli_str_k_12_substr_mg1655	Operon_1445	2	7.68562874251497
Escherichia_coli_str_k_12_substr_mg1655	Operon_1445	3	7.649895178197065
Escherichia_coli_str_k_12_substr_mg1655	Operon_1445	4	7.633136094674557
Escherichia_coli_str_k_12_substr_mg1655	Operon_1446	1	7.682310469314079
Escherichia_coli_str_k_12_substr_mg1655	Operon_1446	2	7.62037037037037
Escherichia_coli_str_k_12_substr_mg1655	Operon_1448	1	7.580246913580247
Escherichia_coli_str_k_12_substr_mg1655	Operon_1448	2	7.508196721311475
Escherichia_coli_str_k_12_substr_mg1655	Operon_1448	3	7.648535564853557
Escherichia_coli_str_k_12_substr_mg1655	Operon_1448	4	7.565022421524664
Escherichia_coli_str_k_12_substr_mg1655	Operon_1457	1	7.647642679900744
Escherichia_coli_str_k_12_substr_mg1655	Operon_1457	2	7.367647058823529
Escherichia_coli_str_k_12_substr_mg1655	Operon_1467	1	7.3047404063205414
Escherichia_coli_str_k_12_substr_mg1655	Operon_1467	2	7.247765006385696
Escherichia_coli_str_k_12_substr_mg1655	Operon_1468	1	7.592105263157895
Escherichia_coli_str_k_12_substr_mg1655	Operon_1468	2	7.605863192182411
Escherichia_coli_str_k_12_substr_mg1655	Operon_1468	3	7.567251461988304
Escherichia_coli_str_k_12_substr_mg1655	Operon_1468	4	7.6201923076923075
Escherichia_coli_str_k_12_substr_mg1655	Operon_1468	5	7.695652173913044
Escherichia_coli_str_k_12_substr_mg1655	Operon_1469	1	7.691747572815534
Escherichia_coli_str_k_12_substr_mg1655	Operon_1469	2	7.656
Escherichia_coli_str_k_12_substr_mg1655	Operon_1471	1	7.623333333333333
Escherichia_coli_str_k_12_substr_mg1655	Operon_1471	2	7.649815043156597
Escherichia_coli_str_k_12_substr_mg1655	Operon_1476	1	7.568364611260054
Escherichia_coli_str_k_12_substr_mg1655	Operon_1476	2	7.621794871794871
Escherichia_coli_str_k_12_substr_mg1655	Operon_1482	1	7.461847389558233
Escherichia_coli_str_k_12_substr_mg1655	Operon_1482	2	7.6045454545454545
Escherichia_coli_str_k_12_substr_mg1655	Operon_1482	3	7.618257261410788
Escherichia_coli_str_k_12_substr_mg1655	Operon_1486	1	7.614980289093299
Escherichia_coli_str_k_12_substr_mg1655	Operon_1486	2	7.588495575221239
Escherichia_coli_str_k_12_substr_mg1655	Operon_1490	1	7.669781931464175
Escherichia_coli_str_k_12_substr_mg1655	Operon_1490	2	7.622036262203626
Escherichia_coli_str_k_12_substr_mg1655	Operon_1493	1	7.625
Escherichia_coli_str_k_12_substr_mg1655	Operon_1493	2	7.710843373493976
Escherichia_coli_str_k_12_substr_mg1655	Operon_1493	3	7.666666666666667
Escherichia_coli_str_k_12_substr_mg1655	Operon_1493	4	7.6534391534391535
Escherichia_coli_str_k_12_substr_mg1655	Operon_1493	5	7.569105691056911
Escherichia_coli_str_k_12_substr_mg1655	Operon_1495	1	7.665354330708661
Escherichia_coli_str_k_12_substr_mg1655	Operon_1495	2	7.632850241545894
Escherichia_coli_str_k_12_substr_mg1655	Operon_1495	3	7.570532915360501
Escherichia_coli_str_k_12_substr_mg1655	Operon_1496	1	7.26890756302521
Escherichia_coli_str_k_12_substr_mg1655	Operon_1496	2	7.459574468085107
Escherichia_coli_str_k_12_substr_mg1655	Operon_1501	1	7.610619469026549
Escherichia_coli_str_k_12_substr_mg1655	Operon_1501	2	7.694444444444445
Escherichia_coli_str_k_12_substr_mg1655	Operon_1501	3	7.740259740259741
Escherichia_coli_str_k_12_substr_mg1655	Operon_1501	4	7.665706051873199
Escherichia_coli_str_k_12_substr_mg1655	Operon_1502	1	7.695863746958637
Escherichia_coli_str_k_12_substr_mg1655	Operon_1502	2	7.572327044025157
Escherichia_coli_str_k_12_substr_mg1655	Operon_1502	3	7.600467289719626
Escherichia_coli_str_k_12_substr_mg1655	Operon_1509	1	7.606232294617564
Escherichia_coli_str_k_12_substr_mg1655	Operon_1509	2	7.621739130434783
Escherichia_coli_str_k_12_substr_mg1655	Operon_1509	3	7.5271317829457365
Escherichia_coli_str_k_12_substr_mg1655	Operon_1512	1	7.631268436578171
Escherichia_coli_str_k_12_substr_mg1655	Operon_1512	2	7.673352435530086
Escherichia_coli_str_k_12_substr_mg1655	Operon_1512	3	7.587467362924282
Escherichia_coli_str_k_12_substr_mg1655	Operon_1512	4	7.6685878962536025
Escherichia_coli_str_k_12_substr_mg1655	Operon_1512	5	7.52988047808765
Escherichia_coli_str_k_12_substr_mg1655	Operon_1516	1	7.445833333333334
Escherichia_coli_str_k_12_substr_mg1655	Operon_1516	2	7.505747126436781
Escherichia_coli_str_k_12_substr_mg1655	Operon_1518	1	7.484848484848484
Escherichia_coli_str_k_12_substr_mg1655	Operon_1518	2	7.540229885057471
Escherichia_coli_str_k_12_substr_mg1655	Operon_1518	3	7.593967517401392
Escherichia_coli_str_k_12_substr_mg1655	Operon_1518	4	7.568720379146919
Escherichia_coli_str_k_12_substr_mg1655	Operon_1518	5	7.5524475524475525
Escherichia_coli_str_k_12_substr_mg1655	Operon_1518	6	7.5131578947368425
Escherichia_coli_str_k_12_substr_mg1655	Operon_1518	7	7.488888888888889
Escherichia_coli_str_k_12_substr_mg1655	Operon_1525	1	7.402116402116402
Escherichia_coli_str_k_12_substr_mg1655	Operon_1525	2	7.498774509803922
Escherichia_coli_str_k_12_substr_mg1655	Operon_1525	3	7.432098765432099
Escherichia_coli_str_k_12_substr_mg1655	Operon_1525	4	7.3474576271186445
Escherichia_coli_str_k_12_substr_mg1655	Operon_1527	1	7.571969696969697
Escherichia_coli_str_k_12_substr_mg1655	Operon_1527	2	7.7306122448979595
Escherichia_coli_str_k_12_substr_mg1655	Operon_1527	3	7.665594855305466
Escherichia_coli_str_k_12_substr_mg1655	Operon_1527	4	7.735159817351598
Escherichia_coli_str_k_12_substr_mg1655	Operon_1527	5	7.604838709677419
Escherichia_coli_str_k_12_substr_mg1655	Operon_1529	1	7.604651162790698
Escherichia_coli_str_k_12_substr_mg1655	Operon_1529	2	7.511764705882353
Escherichia_coli_str_k_12_substr_mg1655	Operon_1531	1	7.1
Escherichia_coli_str_k_12_substr_mg1655	Operon_1531	2	7.638075313807532
Escherichia_coli_str_k_12_substr_mg1655	Operon_1532	1	6.935779816513762
Escherichia_coli_str_k_12_substr_mg1655	Operon_1532	2	7.774678111587983
Escherichia_coli_str_k_12_substr_mg1655	Operon_1536	1	7.4802182810368345
Escherichia_coli_str_k_12_substr_mg1655	Operon_1536	2	7.5181818181818185
Escherichia_coli_str_k_12_substr_mg1655	Operon_1538	1	7.658135283363802
Escherichia_coli_str_k_12_substr_mg1655	Operon_1538	2	7.489010989010989
Escherichia_coli_str_k_12_substr_mg1655	Operon_1544	1	7.440366972477064
Escherichia_coli_str_k_12_substr_mg1655	Operon_1544	2	7.537313432835821
Escherichia_coli_str_k_12_substr_mg1655	Operon_1547	1	7.464419475655431
Escherichia_coli_str_k_12_substr_mg1655	Operon_1547	2	7.553524804177545
Escherichia_coli_str_k_12_substr_mg1655	Operon_1547	3	7.58968058968059
Escherichia_coli_str_k_12_substr_mg1655	Operon_1547	4	7.589641434262949
Escherichia_coli_str_k_12_substr_mg1655	Operon_1551	1	7.625263157894737
Escherichia_coli_str_k_12_substr_mg1655	Operon_1551	2	7.631123919308357
Escherichia_coli_str_k_12_substr_mg1655	Operon_1551	3	7.551282051282051
Escherichia_coli_str_k_12_substr_mg1655	Operon_1551	4	7.546075085324232
Escherichia_coli_str_k_12_substr_mg1655	Operon_1551	5	7.67056530214425
Escherichia_coli_str_k_12_substr_mg1655	Operon_1553	1	7.462046204620462
Escherichia_coli_str_k_12_substr_mg1655	Operon_1553	2	7.574898785425101
Escherichia_coli_str_k_12_substr_mg1655	Operon_1553	3	7.506666666666667
Escherichia_coli_str_k_12_substr_mg1655	Operon_1553	4	7.570247933884297
Escherichia_coli_str_k_12_substr_mg1655	Operon_1556	1	7.431818181818182
Escherichia_coli_str_k_12_substr_mg1655	Operon_1556	2	7.427966101694915
Escherichia_coli_str_k_12_substr_mg1655	Operon_1558	1	7.42436974789916
Escherichia_coli_str_k_12_substr_mg1655	Operon_1558	2	7.372881355932203
Escherichia_coli_str_k_12_substr_mg1655	Operon_1561	1	7.600464576074332
Escherichia_coli_str_k_12_substr_mg1655	Operon_1561	2	7.56701030927835
Escherichia_coli_str_k_12_substr_mg1655	Operon_1561	3	7.569767441860465
Escherichia_coli_str_k_12_substr_mg1655	Operon_1561	4	7.5
Escherichia_coli_str_k_12_substr_mg1655	Operon_1561	5	7.534313725490196
Escherichia_coli_str_k_12_substr_mg1655	Operon_1571	1	7.515418502202643
Escherichia_coli_str_k_12_substr_mg1655	Operon_1571	2	7.502712477396022
Escherichia_coli_str_k_12_substr_mg1655	Operon_1578	1	7.593869731800766
Escherichia_coli_str_k_12_substr_mg1655	Operon_1578	2	7.5
Escherichia_coli_str_k_12_substr_mg1655	Operon_1581	1	7.427518427518428
Escherichia_coli_str_k_12_substr_mg1655	Operon_1581	2	7.402912621359223
Escherichia_coli_str_k_12_substr_mg1655	Operon_1585	1	7.702898550724638
Escherichia_coli_str_k_12_substr_mg1655	Operon_1585	2	7.738955823293173
Escherichia_coli_str_k_12_substr_mg1655	Operon_1585	3	7.660839160839161
Escherichia_coli_str_k_12_substr_mg1655	Operon_1585	4	7.681564245810056
Escherichia_coli_str_k_12_substr_mg1655	Operon_1585	5	7.6938775510204085
Escherichia_coli_str_k_12_substr_mg1655	Operon_1588	1	7.829850746268657
Escherichia_coli_str_k_12_substr_mg1655	Operon_1588	2	7.746223564954683
Escherichia_coli_str_k_12_substr_mg1655	Operon_1588	3	7.617647058823529
Escherichia_coli_str_k_12_substr_mg1655	Operon_1591	1	7.622489959839357
Escherichia_coli_str_k_12_substr_mg1655	Operon_1591	2	7.423809523809524
Escherichia_coli_str_k_12_substr_mg1655	Operon_1601	1	7.6708015267175576
Escherichia_coli_str_k_12_substr_mg1655	Operon_1601	2	7.671568627450981
Escherichia_coli_str_k_12_substr_mg1655	Operon_1601	3	7.36036036036036
Escherichia_coli_str_k_12_substr_mg1655	Operon_1601	4	7.537117903930131
Escherichia_coli_str_k_12_substr_mg1655	Operon_1602	1	7.614035087719298
Escherichia_coli_str_k_12_substr_mg1655	Operon_1602	2	7.5613305613305615
Escherichia_coli_str_k_12_substr_mg1655	Operon_1603	1	7.575067024128686
Escherichia_coli_str_k_12_substr_mg1655	Operon_1603	2	7.651866801210898
Escherichia_coli_str_k_12_substr_mg1655	Operon_1603	3	7.569023569023569
Escherichia_coli_str_k_12_substr_mg1655	Operon_1608	1	7.524193548387097
Escherichia_coli_str_k_12_substr_mg1655	Operon_1608	2	7.576923076923077
Escherichia_coli_str_k_12_substr_mg1655	Operon_1615	1	7.325842696629214
Escherichia_coli_str_k_12_substr_mg1655	Operon_1615	2	7.651376146788991
Escherichia_coli_str_k_12_substr_mg1655	Operon_1619	1	7.086466165413534
Escherichia_coli_str_k_12_substr_mg1655	Operon_1619	2	7.271739130434782
Escherichia_coli_str_k_12_substr_mg1655	Operon_1627	1	7.5
Escherichia_coli_str_k_12_substr_mg1655	Operon_1627	2	7.361963190184049
Escherichia_coli_str_k_12_substr_mg1655	Operon_1627	3	7.434331797235023
Escherichia_coli_str_k_12_substr_mg1655	Operon_1627	4	7.2770562770562774
Escherichia_coli_str_k_12_substr_mg1655	Operon_1627	5	7.337016574585635
Escherichia_coli_str_k_12_substr_mg1655	Operon_1631	1	7.4363636363636365
Escherichia_coli_str_k_12_substr_mg1655	Operon_1631	2	7.634854771784233
Escherichia_coli_str_k_12_substr_mg1655	Operon_1632	1	7.770588235294118
Escherichia_coli_str_k_12_substr_mg1655	Operon_1632	2	7.693820224719101
Escherichia_coli_str_k_12_substr_mg1655	Operon_1633	1	7.708053691275167
Escherichia_coli_str_k_12_substr_mg1655	Operon_1633	2	7.705882352941177
Escherichia_coli_str_k_12_substr_mg1655	Operon_1633	3	7.716666666666667
Escherichia_coli_str_k_12_substr_mg1655	Operon_1633	4	7.66726618705036
Escherichia_coli_str_k_12_substr_mg1655	Operon_1634	1	7.571428571428571
Escherichia_coli_str_k_12_substr_mg1655	Operon_1634	2	7.54126213592233
Escherichia_coli_str_k_12_substr_mg1655	Operon_1634	3	7.385496183206107
Escherichia_coli_str_k_12_substr_mg1655	Operon_1635	1	7.667539267015707
Escherichia_coli_str_k_12_substr_mg1655	Operon_1635	2	7.5368663594470044
Escherichia_coli_str_k_12_substr_mg1655	Operon_1635	3	7.548458149779735
Escherichia_coli_str_k_12_substr_mg1655	Operon_1635	4	7.410309278350516
Escherichia_coli_str_k_12_substr_mg1655	Operon_1636	1	7.522184300341297
Escherichia_coli_str_k_12_substr_mg1655	Operon_1636	2	7.33976833976834
Escherichia_coli_str_k_12_substr_mg1655	Operon_1636	3	7.587542087542087
Escherichia_coli_str_k_12_substr_mg1655	Operon_1636	4	7.577205882352941
Escherichia_coli_str_k_12_substr_mg1655	Operon_1642	1	7.727950310559006
Escherichia_coli_str_k_12_substr_mg1655	Operon_1642	2	7.698689956331878
Escherichia_coli_str_k_12_substr_mg1655	Operon_1643	1	7.586538461538462
Escherichia_coli_str_k_12_substr_mg1655	Operon_1643	2	7.6498054474708175
Escherichia_coli_str_k_12_substr_mg1655	Operon_1643	3	7.67719298245614
Escherichia_coli_str_k_12_substr_mg1655	Operon_1644	1	7.384615384615385
Escherichia_coli_str_k_12_substr_mg1655	Operon_1644	2	7.3628318584070795
Escherichia_coli_str_k_12_substr_mg1655	Operon_1645	1	7.584967320261438
Escherichia_coli_str_k_12_substr_mg1655	Operon_1645	2	7.718954248366013
Escherichia_coli_str_k_12_substr_mg1655	Operon_1646	1	7.757352941176471
Escherichia_coli_str_k_12_substr_mg1655	Operon_1646	2	7.598607888631091
Escherichia_coli_str_k_12_substr_mg1655	Operon_1646	3	7.594855305466238
Escherichia_coli_str_k_12_substr_mg1655	Operon_1659	1	7.732673267326732
Escherichia_coli_str_k_12_substr_mg1655	Operon_1659	2	7.581818181818182
Escherichia_coli_str_k_12_substr_mg1655	Operon_1659	3	7.729813664596273
Escherichia_coli_str_k_12_substr_mg1655	Operon_1659	4	7.630434782608695
Escherichia_coli_str_k_12_substr_mg1655	Operon_1664	1	7.615577889447236
Escherichia_coli_str_k_12_substr_mg1655	Operon_1664	2	7.619047619047619
Escherichia_coli_str_k_12_substr_mg1655	Operon_1672	1	7.685314685314685
Escherichia_coli_str_k_12_substr_mg1655	Operon_1672	2	7.522123893805309
Escherichia_coli_str_k_12_substr_mg1655	Operon_1673	1	7.688552188552189
Escherichia_coli_str_k_12_substr_mg1655	Operon_1673	2	7.6209813874788495
Escherichia_coli_str_k_12_substr_mg1655	Operon_1673	3	7.555555555555555
Escherichia_coli_str_k_12_substr_mg1655	Operon_1681	1	7.569426751592356
Escherichia_coli_str_k_12_substr_mg1655	Operon_1681	2	7.5458823529411765
Escherichia_coli_str_k_12_substr_mg1655	Operon_1681	3	7.533653846153846
Escherichia_coli_str_k_12_substr_mg1655	Operon_1681	4	7.535796766743649
Escherichia_coli_str_k_12_substr_mg1655	Operon_1683	1	7.538860103626943
Escherichia_coli_str_k_12_substr_mg1655	Operon_1683	2	7.609756097560975
Escherichia_coli_str_k_12_substr_mg1655	Operon_1684	1	7.5284810126582276
Escherichia_coli_str_k_12_substr_mg1655	Operon_1684	2	7.588855421686747
Escherichia_coli_str_k_12_substr_mg1655	Operon_1684	3	7.6048780487804875
Escherichia_coli_str_k_12_substr_mg1655	Operon_1684	4	7.490909090909091
Escherichia_coli_str_k_12_substr_mg1655	Operon_1684	5	7.6127946127946124
Escherichia_coli_str_k_12_substr_mg1655	Operon_1687	1	7.555921052631579
Escherichia_coli_str_k_12_substr_mg1655	Operon_1687	2	7.695431472081219
Escherichia_coli_str_k_12_substr_mg1655	Operon_1691	1	7.595375722543353
Escherichia_coli_str_k_12_substr_mg1655	Operon_1691	2	7.631901840490798
Escherichia_coli_str_k_12_substr_mg1655	Operon_1691	3	7.614285714285714
Escherichia_coli_str_k_12_substr_mg1655	Operon_1691	4	7.56687898089172
Escherichia_coli_str_k_12_substr_mg1655	Operon_1691	5	7.6603260869565215
Escherichia_coli_str_k_12_substr_mg1655	Operon_1691	6	7.54
Escherichia_coli_str_k_12_substr_mg1655	Operon_1695	1	7.549382716049383
Escherichia_coli_str_k_12_substr_mg1655	Operon_1695	2	7.595779220779221
Escherichia_coli_str_k_12_substr_mg1655	Operon_1695	3	7.486486486486487
Escherichia_coli_str_k_12_substr_mg1655	Operon_1695	4	7.539893617021277
Escherichia_coli_str_k_12_substr_mg1655	Operon_1695	5	7.624649859943977
Escherichia_coli_str_k_12_substr_mg1655	Operon_1698	1	7.5873362445414845
Escherichia_coli_str_k_12_substr_mg1655	Operon_1698	2	7.668181818181818
Escherichia_coli_str_k_12_substr_mg1655	Operon_1699	1	7.590277777777778
Escherichia_coli_str_k_12_substr_mg1655	Operon_1699	2	7.6347826086956525
Escherichia_coli_str_k_12_substr_mg1655	Operon_1700	1	7.598503740648379
Escherichia_coli_str_k_12_substr_mg1655	Operon_1700	2	7.613918017159199
Escherichia_coli_str_k_12_substr_mg1655	Operon_1722	1	7.633802816901408
Escherichia_coli_str_k_12_substr_mg1655	Operon_1722	2	7.717391304347826
Escherichia_coli_str_k_12_substr_mg1655	Operon_1722	3	7.6796875
Escherichia_coli_str_k_12_substr_mg1655	Operon_1722	4	7.688473520249222
Escherichia_coli_str_k_12_substr_mg1655	Operon_1725	1	7.652317880794702
Escherichia_coli_str_k_12_substr_mg1655	Operon_1725	2	7.590163934426229
Escherichia_coli_str_k_12_substr_mg1655	Operon_1726	1	7.371621621621622
Escherichia_coli_str_k_12_substr_mg1655	Operon_1726	2	7.503875968992248
Escherichia_coli_str_k_12_substr_mg1655	Operon_1730	1	7.6952662721893494
Escherichia_coli_str_k_12_substr_mg1655	Operon_1730	2	7.634069400630914
Escherichia_coli_str_k_12_substr_mg1655	Operon_1730	3	7.655555555555556
Escherichia_coli_str_k_12_substr_mg1655	Operon_1730	4	7.640138408304498
Escherichia_coli_str_k_12_substr_mg1655	Operon_1730	5	7.733333333333333
Escherichia_coli_str_k_12_substr_mg1655	Operon_1730	6	7.70990990990991
Escherichia_coli_str_k_12_substr_mg1655	Operon_1732	1	7.696875
Escherichia_coli_str_k_12_substr_mg1655	Operon_1732	2	7.68780487804878
Escherichia_coli_str_k_12_substr_mg1655	Operon_1732	3	7.389952153110048
Escherichia_coli_str_k_12_substr_mg1655	Operon_1732	4	7.284313725490196
Escherichia_coli_str_k_12_substr_mg1655	Operon_1733	1	7.753807106598985
Escherichia_coli_str_k_12_substr_mg1655	Operon_1733	2	7.515923566878981
Escherichia_coli_str_k_12_substr_mg1655	Operon_1733	3	7.718181818181818
Escherichia_coli_str_k_12_substr_mg1655	Operon_1735	1	7.602803738317757
Escherichia_coli_str_k_12_substr_mg1655	Operon_1735	2	7.616666666666666
Escherichia_coli_str_k_12_substr_mg1655	Operon_1736	1	7.751987281399046
