Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	Best_AIC	Best_BIC	P_Carrying_capacity	P_Rate	P_Initial_cost
Successful	GCF_006517095.1_ASM651709v1	Hydrogen bonds	7.38110557136543	0.17638397081817	6.87646879162053	-248.855625375706	-272.288335253056	-459.738353548594	-243.665385675437	-264.502975702653	-449.357874148055	2.64084732468713e-237	7.92308227372394e-24	2.31950696603456e-131	AIC_Exponential	BIC_Exponential
Successful	GCF_006517115.1_ASM651711v1	Hydrogen bonds	7.38334874373546	0.180777940126097	6.86335775206183	-247.239160661365	-271.708313886272	-467.455908145765	-242.048920961096	-263.922954335869	-457.075428745226	AIC_Exponential	BIC_Exponential	4.30323510703203e-239	2.64543394616824e-25	5.58729573186455e-132
Successful	GCF_006517135.1_ASM651713v1	Hydrogen bonds	7.599230219309	0.191957117371067	6.86773534918193	-189.481194068813	-219.69614751284	-453.648944385652	-184.290954368544	-211.910787962436	-443.268464985114	1.02329454881195e-237	1.1718106837204e-32	9.26661648567159e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_006517155.1_ASM651715v1	Hydrogen bonds	7.60160732902827	0.190705668925432	6.87190375889414	-189.118488686184	-219.938789038025	-454.059033657553	-183.928248985914	-212.153429487622	-443.678554257015	8.86370906606681e-238	8.59848795037293e-33	3.90188260487822e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_006517195.1_ASM651719v1	Hydrogen bonds	7.88043873597195	0.18787013612845	7.25010517341817	-217.859882522193	-244.729663457319	-486.219772621938	-212.669642821923	-236.944303906916	-475.8392932214	5.57303786353627e-246	2.09561436709515e-33	5.04676218531589e-137	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_006517215.1_ASM651721v1	Hydrogen bonds	8.00902535758169	NA	7.69725260069352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_006517235.1_ASM651723v1	Hydrogen bonds	7.9779527649485	0.229325331900652	7.38472145813049	-255.274290866411	-272.233796335899	-470.969712981002	-250.084051166142	-264.448436785495	-460.589233580463	2.61696749307608e-244	1.39470688720983e-24	2.03795613382218e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_006517255.1_ASM651725v1	Hydrogen bonds	7.92458681310586	0.207346101560964	7.09509133255131	-175.106609232786	-193.134868478976	-441.108637796976	-169.916369532517	-185.349508928573	-430.728158396437	AIC_Exponential	BIC_Exponential	3.10955003870522e-237	5.4340450332609e-33	1.50544641378286e-123
Successful	GCF_006517275.1_ASM651727v1	Hydrogen bonds	7.6822618322202	0.177520423192228	7.31485848906222	-296.696344511146	-311.026365223216	-425.673174361387	-291.506104810877	-303.241005672813	-415.292694960849	7.38223968571404e-232	1.47221888484954e-12	1.29063092910522e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_006517775.1_ASM651777v1	Hydrogen bonds	7.378153310633	0.180264882920738	6.85614105679895	-225.395405504507	-242.130346726573	-349.659711400414	-220.205165804238	-234.344987176169	-339.279231999876	3.04949892859104e-214	5.22433939160158e-12	2.35363236718043e-107	AIC_Exponential	BIC_Exponential
Successful	GCF_006517795.1_ASM651779v1	Hydrogen bonds	7.39065041582875	0.192736664863497	6.82533800877473	-239.758596097682	-264.325230097628	-465.5985939773	-234.568356397413	-256.539870547225	-455.218114576762	4.11615369806314e-239	3.2477911157099e-26	6.25577923347919e-129	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_006517815.1_ASM651781v1	Hydrogen bonds	8.00727625727516	NA	7.68338223526274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_006517835.1_ASM651783v1	Hydrogen bonds	7.79213702769634	0.167940014445294	7.26300376660493	-230.792568603328	-254.776048284463	-426.760921121107	-225.602328903058	-246.990688734059	-416.380441720568	2.65514433871919e-232	1.55128894531961e-21	1.13221447605837e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_006542275.1_ASM654227v1	Hydrogen bonds	7.78365785205367	0.149006761488766	7.06070458710136	-160.022886474564	-206.378699406521	-455.269188901846	-154.832646774295	-198.593339856118	-444.888709501308	2.3321677692217e-237	4.13518210865771e-38	3.68887337527842e-139	AIC_Exponential	BIC_Exponential
Successful	GCF_006542295.1_ASM654229v1	Hydrogen bonds	7.06420694158025	0.155665701113182	6.73801239525245	-256.188131246627	-265.673773030387	-313.497219827801	-250.997891546358	-257.888413479983	-303.116740427263	7.44868084297388e-204	2.14826747040738e-05	6.97390178629906e-104	AIC_Exponential	BIC_Exponential
Successful	GCF_006542315.1_ASM654231v1	Hydrogen bonds	7.67248105978272	0.179885459884872	7.18433676254159	-258.006344038181	-281.334009488868	-464.44278756907	-252.816104337912	-273.548649938465	-454.062308168531	4.90599507672705e-240	3.84771483581707e-23	3.7471437557633e-133	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_006542335.1_ASM654233v1	Hydrogen bonds	7.59411986551439	NA	7.37493881546745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_006542355.1_ASM654235v1	Hydrogen bonds	7.38514315833913	0.180222511096776	7.09903552839827	-328.875884239115	-333.135965229058	-416.095468026858	-323.685644538846	-325.350605678654	-405.71498862632	2.68294365331331e-228	4.41073320704778e-08	2.45389011165065e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_006542375.1_ASM654237v1	Hydrogen bonds	7.88822405878987	0.18321245901344	7.54103396933996	-313.560888026955	-324.297664522523	-445.472488986767	-308.370648326686	-316.512304972119	-435.092009586229	2.51850012888073e-237	6.7008000521981e-13	1.48741852526422e-129	AIC_Exponential	BIC_Exponential
Successful	GCF_006542395.1_ASM654239v1	Hydrogen bonds	7.84057846137617	0.259009918760154	7.48256603718712	-338.596900353864	-337.80662524575	-424.802829788736	-333.406660653595	-330.021265695346	-414.422350388198	2.17666549421737e-234	5.78539767154067e-08	7.25768530908247e-109	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_006542605.1_ASM654260v1	Hydrogen bonds	8.00433496957185	NA	7.76996709542327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_006542645.1_Aond_1.0	Hydrogen bonds	7.79671969059525	0.20519889588227	6.59309148555506	-91.5252396200482	-114.615855896928	-321.73957299567	-86.334999919779	-106.830496346524	-311.359093595132	2.51374480582044e-211	6.90745039015786e-27	2.18442038924853e-98	AIC_Exponential	BIC_Exponential
Successful	GCF_006542665.1_Acom_1.0	Hydrogen bonds	7.82145224757684	0.213810260318738	6.63497546927099	-99.1666752386921	-120.983019763477	-315.877365302924	-93.9764355384229	-113.197660213073	-305.496885902386	1.94410225616009e-210	1.02928028943621e-24	1.57477432204188e-95	AIC_Exponential	BIC_Exponential
Successful	GCF_006542685.1_Adis_1.0	Hydrogen bonds	7.8980062398847	0.228895507203625	6.60033272987594	-90.6768558679833	-109.654455745878	-310.8924349765	-85.4866161677142	-101.869096195474	-300.511955575961	4.10693313885306e-210	2.95546771318787e-25	6.45747769762955e-92	AIC_Exponential	BIC_Exponential
Successful	GCF_006542705.1_Aond_2.0	Hydrogen bonds	7.7939346068998	0.205548397815058	6.58812231955429	-91.5145421699551	-115.741026362707	-323.131549871171	-86.324302469686	-107.955666812304	-312.751070470632	1.29845228588287e-211	4.08058875954015e-27	1.36715353968426e-98	AIC_Exponential	BIC_Exponential
Successful	GCF_006542725.1_Aond_3.0	Hydrogen bonds	7.79400140821818	0.205693649681925	6.58799106961971	-91.5652485870669	-115.75821947912	-323.030740300311	-86.3750088867978	-107.972859928716	-312.650260899772	1.35080441484075e-211	4.32270529722512e-27	1.53630211587855e-98	AIC_Exponential	BIC_Exponential
Successful	GCF_006542745.1_6CPBBH3	Hydrogen bonds	7.81987447925061	0.210221514381345	6.65083658223536	-101.099185059197	-123.344961742526	-329.102835063982	-95.908945358928	-115.559602192122	-318.722355663443	3.94826776026392e-213	1.58627806108897e-26	5.24545365585112e-99	AIC_Exponential	BIC_Exponential
Successful	GCF_006546965.1_ASM654696v1	Hydrogen bonds	7.30751258677251	0.177231788446541	6.46149612950193	-142.853224352777	-166.291488042835	-355.922951285426	-137.662984652508	-158.506128492432	-345.542471884888	AIC_Exponential	BIC_Exponential	5.19351472716924e-215	3.75730364458007e-24	6.52569241805364e-109
Successful	GCF_006547005.1_ASM654700v1	Hydrogen bonds	7.97583810017854	0.225991621723129	7.29685503750399	-226.212693514202	-238.265959858824	-451.282674955425	-221.022453813933	-230.480600308421	-440.902195554886	4.44595581089063e-240	4.42239703392094e-26	5.30073435580157e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_006547025.1_ASM654702v1	Hydrogen bonds	7.87525344550006	0.185533232171565	7.25591876376199	-219.829306473563	-247.069023786736	-489.998372704829	-214.639066773294	-239.283664236332	-479.617893304291	1.12187763546912e-246	1.01117746365025e-33	2.56605385247822e-138	AIC_Exponential	BIC_Exponential
Successful	GCF_006547045.1_ASM654704v1	Hydrogen bonds	8.0226576881599	0.214487487384707	7.55534316740398	-291.00759429798	-302.024282102796	-485.959781372359	-285.817354597711	-294.238922552392	-475.57930197182	2.14831520241794e-247	2.11731555558724e-21	7.48623136165662e-132	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_006547065.1_ASM654706v1	Hydrogen bonds	8.05744993384315	NA	7.84097127222982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_006575625.1_ASM657562v1	Hydrogen bonds	7.16093834857133	0.176224536548004	6.65387537230352	-242.340554903269	-267.389795753059	-420.52932288834	-237.150315202999	-259.604436202655	-410.148843487802	8.87728399367958e-228	6.16270481738459e-19	6.68786713968216e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_006575665.1_ASM657566v1	Hydrogen bonds	7.36221498633348	0.161114966350277	6.60596535860968	-159.358898521071	-189.251349363261	-437.284806442424	-154.168658820801	-181.465989812857	-426.904327041886	7.93164687531352e-232	4.82012259334418e-35	4.54619666480022e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_900000005.1_BVF60	Hydrogen bonds	7.76118929537847	0.164174669246238	7.25936317737672	-228.690480981375	-246.946371584103	-376.740166913038	-223.500241281106	-239.161012033699	-366.359687512499	1.87627688563042e-221	7.07998854442281e-15	6.53112195833518e-119	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900002505.1_CA1H	Hydrogen bonds	7.21568262592806	NA	6.99318955732123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Unsuccessful	GCF_900002515.1_1BCEVAC	Hydrogen bonds	7.21520556562928	NA	6.99661399548533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900004855.1_BB155	Hydrogen bonds	7.00985538689612	0.16840593759257	6.63516989706271	-285.794400508359	-308.633132854329	-417.205882201248	-280.604160808089	-300.847773303925	-406.82540280071	6.51278163731825e-226	7.96499544258157e-13	3.53691726568588e-122	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900005615.1_JCM7685	Hydrogen bonds	8.05692969291157	NA	7.76555164319249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900010805.1_C._beijerinckii_DSM_6423	Hydrogen bonds	6.93022079923702	0.146663487434183	6.53414683630708	-273.646180885061	-304.035221767551	-485.414913815935	-268.455941184792	-296.249862217147	-475.034434415397	8.76759537519145e-239	6.93801789876468e-24	2.13999987890302e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_900011245.1_BF49.v1	Hydrogen bonds	7.95289002274661	0.191083066104684	7.47696760182124	-267.472343811676	-279.652423775134	-445.698819450907	-262.282104111407	-271.86706422473	-435.318340050369	6.06146476660195e-238	5.62584988782343e-19	3.71140062256003e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900015005.1_Lactobacillus_oligofermentans_LMG_22743_genome	Hydrogen bonds	7.09614281345533	0.166951322184728	6.6751358624092	-261.944261720695	-277.601460032737	-395.937882149641	-256.754022020426	-269.816100482334	-385.557402749103	7.01391574738915e-222	3.8744996959284e-13	1.46168752732528e-118	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900016155.1_PFREUDJS1	Hydrogen bonds	8.02735803675735	NA	7.78528178854215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900016785.1_BTsPazieg1.0	Hydrogen bonds	6.67659758496178	0.197040972854802	6.34688395817586	-282.338506443965	-292.403681663449	-336.490226387391	-277.148266743696	-284.618322113045	-326.109746986853	7.80250684811709e-208	3.76577843048624e-05	1.08408703600941e-96	AIC_Exponential	BIC_Exponential
Successful	GCF_900017775.1_NZAK3	Hydrogen bonds	7.00799672689106	0.169301869892232	6.63339648920203	-287.100477683832	-309.548103819179	-420.143755023206	-281.910237983563	-301.762744268775	-409.763275622668	1.48267161829928e-226	5.07901097429323e-13	1.43445404478051e-122	AIC_Exponential	BIC_Exponential
Successful	GCF_900029885.1_Sm_SMB2099	Hydrogen bonds	7.85601330504029	0.17377514725494	6.94458883308114	-132.126626971593	-171.529370947123	-430.001494018625	-126.936387271324	-163.744011396719	-419.621014618087	1.68330191368327e-233	1.15931316089539e-38	3.03728734311864e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900039485.1_DEMHIR	Hydrogen bonds	7.42641527777196	0.191474342669967	6.80921258922527	-193.751342898624	-207.565763711667	-304.339146499077	-188.561103198355	-199.780404161263	-293.958667098539	2.57535856107198e-205	1.78746123779243e-10	1.20853386851951e-95	AIC_Exponential	BIC_Exponential
Successful	GCF_900044005.1_ASM90004400v1	Hydrogen bonds	7.16675053744295	0.177533505312484	6.65185967765944	-240.400011740736	-264.455616871397	-419.450168657817	-235.209772040467	-256.670257320993	-409.069689257279	1.24827555854669e-227	4.61939606709591e-19	2.09923680207452e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900044015.1_HETPER1	Hydrogen bonds	7.34440072670452	0.171285402864479	6.73611773635869	-186.998856963231	-210.532577792502	-311.749649570066	-181.808617262962	-202.747218242098	-301.369170169528	9.83147992505704e-206	4.82686398031921e-12	2.66915600248032e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_900048035.1_GEFVIR	Hydrogen bonds	7.11485080692314	0.195058076531027	6.595999788263	-227.667081851157	-238.775604804017	-329.821771438484	-222.476842150888	-230.990245253613	-319.441292037945	5.24635762796254e-209	1.40228535120661e-09	2.16616520830076e-98	AIC_Exponential	BIC_Exponential
Successful	GCF_900048045.1_MEPMAR	Hydrogen bonds	6.98046985921025	0.2511902457803	6.47103001401489	-223.921370458598	-226.641745093018	-272.386438171835	-218.731130758329	-218.856385542615	-262.005958771297	2.57065311991151e-197	0.000107346109027909	3.41296020592371e-74	AIC_Exponential	BIC_Exponential
Successful	GCF_900066015.1_Cfx-K	Hydrogen bonds	7.98770203001216	0.132029858682295	7.31838715546001	-162.423861669283	-200.094625273332	-478.626880326378	-157.233621969014	-192.309265722928	-468.246400925839	2.52028618153097e-242	6.55908872533187e-42	1.41926129570829e-149	AIC_Exponential	BIC_Exponential
Successful	GCF_900066025.1_Enterococcus_faecium_E1002_isolate	Hydrogen bonds	7.17663935355374	0.194478184548053	6.61311212785591	-237.726543963785	-258.925426743921	-434.805805144318	-232.536304263516	-251.140067193517	-424.42532574378	AIC_Exponential	BIC_Exponential	1.8832433756485e-231	1.03630720910991e-21	7.3913745630812e-121
Successful	GCF_900069025.1_ASM90006902v1	Hydrogen bonds	8.03336694805456	0.197262819576793	7.43155682896756	-234.666068683746	-257.952127033712	-505.424008491495	-229.475828983477	-250.166767483308	-495.043529090956	4.1916165646732e-251	7.80940444909182e-34	9.05867133830134e-140	AIC_Exponential	BIC_Exponential
Successful	GCF_900070175.1_Lactobacillus_rhamnosus_CECT_8800	Hydrogen bonds	7.42793931874886	0.161273852531	6.89755356438423	-220.081524245538	-245.647195231624	-390.926857256659	-214.891284545269	-237.86183568122	-380.546377856121	1.76891104625333e-222	6.86451890647e-18	9.47627759154355e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900070325.1_SD1D	Hydrogen bonds	7.08794654150799	0.112553906423037	6.71339923050566	-247.618054586708	-289.599567658607	-420.607307134628	-242.427814886439	-281.814208108204	-410.22682773409	1.68714415335288e-223	6.3837780708566e-18	4.88711491180104e-138	AIC_Exponential	BIC_Exponential
Successful	GCF_900070345.1_HalomonasR57-5	Hydrogen bonds	7.67966388764056	0.181490402414482	7.18696555948979	-254.653712979004	-276.735513035684	-442.978888448685	-249.463473278735	-268.95015348528	-432.598409048146	1.31134086429189e-235	2.02508899073273e-20	2.59927402038725e-128	AIC_Exponential	BIC_Exponential
Successful	GCF_900070355.1_S2_rcS3_S1_rcS3	Hydrogen bonds	7.82928186408656	0.346262618590468	7.48699709893763	-388.194897782315	-386.419638423102	-458.352672543029	-383.004658082046	-378.634278872698	-447.972193142491	2.40610128631636e-242	1.97850644720831e-06	1.48845467502252e-99	AIC_Exponential	BIC_Exponential
Successful	GCF_900070365.1_Alloactinosynnema_sp._L-07	Hydrogen bonds	8.11860114701305	0.238832871328711	7.73205931598836	-345.305655524229	-353.653705191044	-532.760651849921	-340.115415823959	-345.86834564064	-522.380172449382	3.04647937418532e-258	2.7757135742331e-20	4.77224532791027e-137	AIC_Exponential	BIC_Exponential
Successful	GCF_900070375.1_PAO1OR	Hydrogen bonds	8.0309545340885	0.195823451306011	7.42871799387459	-233.86080100656	-258.077988908741	-510.967170024429	-228.67056130629	-250.292629358337	-500.586690623891	3.21991574422822e-252	5.83247296870597e-35	3.06361975265768e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_900074915.1_PCPL58T	Hydrogen bonds	7.79903543425198	0.178641038250366	7.23537197247522	-232.904435044581	-262.148091346943	-490.544650610494	-227.714195344311	-254.36273179654	-480.164171209956	3.6576082718446e-246	1.59936203018991e-31	1.32573882259635e-139	AIC_Exponential	BIC_Exponential
Successful	GCF_900078265.1_SA111	Hydrogen bonds	7.0957784990764	0.181861067878453	6.58017639813434	-231.484781249751	-250.230989126625	-363.430021457864	-226.294541549482	-242.445629576221	-353.049542057326	AIC_Exponential	BIC_Exponential	1.44495205326135e-215	6.72644882505226e-13	2.96591497072439e-108
Successful	GCF_900078695.1_H044680328	Hydrogen bonds	8.00511020755703	0.211863626405008	7.28572198933032	-206.307371511573	-225.109003455791	-450.352633381764	-201.117131811304	-217.323643905387	-439.972153981226	1.00972721941e-239	3.22041957882019e-29	6.354537968189e-125	AIC_Exponential	BIC_Exponential
Successful	GCF_900078775.1_ASM90007877v1	Hydrogen bonds	8.08570781736492	0.230224053069139	7.6326854156417	-312.763795769511	-326.325038381087	-542.44264978423	-307.573556069242	-318.539678830683	-532.062170383691	6.02282952884179e-260	7.83098576786485e-27	9.87756760633725e-141	AIC_Exponential	BIC_Exponential
Successful	GCF_900079785.1_CITRO86_PRJEB13532_v1	Hydrogen bonds	7.63112915000697	0.199706277349973	6.87220666174394	-186.847700947461	-216.942488427285	-441.16134700463	-181.657461247192	-209.157128876881	-430.780867604091	1.7725433094293e-235	5.88459901706131e-31	1.27629291324371e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900079795.1_CITRO92_PRJEB13533_v1	Hydrogen bonds	7.62950778410049	0.197980479965034	6.87963485762988	-188.23634286572	-217.351505694784	-444.398717647428	-183.046103165451	-209.566146144381	-434.018238246889	4.18696992434087e-236	2.82223055431305e-31	1.15344795380273e-124	AIC_Exponential	BIC_Exponential
Successful	GCF_900086555.1_34903_D01	Hydrogen bonds	7.5336085017883	0.203452757797005	6.75241929971571	-180.365023010777	-198.737355256631	-402.371413411937	-175.174783310507	-190.951995706227	-391.990934011399	7.19180157775474e-227	1.37401069950091e-25	3.79311753938746e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_900086565.1_39641_H02	Hydrogen bonds	7.59924568765079	0.191235997019232	6.88073476045047	-191.907126651221	-221.818769940133	-445.852620883963	-186.716886950952	-214.03341038973	-435.472141483424	4.69295346483623e-236	6.88289964602911e-31	2.79022731654333e-126	AIC_Exponential	BIC_Exponential
Successful	GCF_900086615.1_BPH0662	Hydrogen bonds	6.98756521535089	0.168333294586775	6.64093912395037	-303.852452631996	-326.17758792159	-442.498356503965	-298.662212931727	-318.392228371186	-432.117877103426	AIC_Exponential	BIC_Exponential	4.1679643538642e-231	1.06446947518743e-13	2.22388124847239e-127
Successful	GCF_900086895.1_PFRJS18	Hydrogen bonds	8.03491211170055	0.18193641500304	7.64604774815775	-298.548202727255	-320.213773728059	-462.476544887898	-293.357963026985	-312.428414177656	-452.096065487359	1.25338782276563e-241	5.65670567680651e-17	3.44331199433101e-134	AIC_Exponential	BIC_Exponential
Successful	GCF_900086925.1_PFRJS4	Hydrogen bonds	8.03348036061636	0.178218270068256	7.66703286656951	-304.633202304617	-324.958115778499	-456.010450349378	-299.442962604348	-317.172756228096	-445.62997094884	3.89223890157397e-240	2.60112556291764e-15	1.09420826640932e-133	AIC_Exponential	BIC_Exponential
Successful	GCF_900087025.1_PFRJS2	Hydrogen bonds	8.03064988961926	0.180984980014481	7.64994817346197	-302.899415217415	-322.282119094552	-470.471647446871	-297.709175517146	-314.496759544148	-460.091168046333	2.93388799764634e-243	1.81157729972862e-17	4.55054204085682e-136	AIC_Exponential	BIC_Exponential
Successful	GCF_900087055.1_31289_E01	Hydrogen bonds	7.60652685981827	0.206315934899789	6.97561658216842	-224.590879364558	-243.115483498397	-428.421059212112	-219.400639664289	-235.330123947993	-418.040579811573	7.60531161718046e-233	9.55025981939891e-23	2.30233940780159e-119	AIC_Exponential	BIC_Exponential
Successful	GCF_900087165.1_PFRJS8	Hydrogen bonds	8.03240709599526	0.187749597579056	7.63037344169979	-299.463772229699	-318.630218862725	-479.287164322655	-294.27353252943	-310.844859312322	-468.906684922117	AIC_Exponential	BIC_Exponential	2.44144548514337e-245	3.47015819004879e-19	2.2335318513754e-136
Successful	GCF_900087185.1_PFRJS11	Hydrogen bonds	8.03688095489771	0.183459356934711	7.63874744241042	-298.323997786559	-319.745404379609	-478.95112910617	-293.13375808629	-311.960044829205	-468.570649705632	3.71624528181658e-245	2.67836096403801e-19	2.5972383846378e-137	AIC_Exponential	BIC_Exponential
Successful	GCF_900087375.1_PFRJS12-2	Hydrogen bonds	8.0349828363442	0.181510708465	7.63711733664961	-296.874128809918	-317.619521908262	-476.985679970662	-291.683889109649	-309.834162357858	-466.605200570124	1.14202662699727e-244	3.17876277978772e-19	2.44292600806468e-137	AIC_Exponential	BIC_Exponential
Successful	GCF_900087615.2_WHOM	Hydrogen bonds	7.62228283761341	0.208999642690509	6.907574660167	-201.48891794081	-219.573138042432	-411.766208806165	-196.298678240541	-211.787778492029	-401.385729405627	1.7526814446271e-229	9.95472535423821e-24	2.09485508623649e-115	AIC_Exponential	BIC_Exponential
Successful	GCF_900087625.2_WHOO	Hydrogen bonds	7.62283068601943	0.210527242281896	6.90566765431401	-201.70449772852	-219.952959333484	-410.899761696505	-196.514258028251	-212.16759978308	-400.519282295967	2.43505698804799e-229	1.47561766721134e-23	6.64850029188471e-115	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900087655.1_PFRJS14	Hydrogen bonds	8.03008053636401	NA	7.80448877805486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900087795.2_WHOV	Hydrogen bonds	7.61637380750328	0.20763508415226	6.9017905935154	-200.096728016136	-216.679986959084	-406.844211879015	-194.906488315867	-208.894627408681	-396.463732478476	2.21790068735067e-228	3.49421064533909e-23	1.24521688687311e-114	AIC_Exponential	BIC_Exponential
Successful	GCF_900087815.2_WHOX	Hydrogen bonds	7.62605111289614	0.216018976567704	6.90121290401435	-202.5634503892	-220.031497761393	-405.920179359344	-197.373210688931	-212.246138210989	-395.539699958805	1.95129506060495e-228	1.17998371432648e-22	1.00136786867076e-112	AIC_Exponential	BIC_Exponential
Successful	GCF_900087865.2_WHOK	Hydrogen bonds	7.62477440460614	0.21591016672392	6.90612986989505	-204.09855838636	-221.066741610898	-406.14662502595	-198.908318686091	-213.281382060495	-395.766145625412	1.78449453749028e-228	1.86065536853822e-22	8.69886308969222e-113	AIC_Exponential	BIC_Exponential
Successful	GCF_900087905.2_WHOU	Hydrogen bonds	7.61716331334008	0.208145123071618	6.91307237666787	-203.606205820389	-220.827663396557	-410.880225678396	-198.41596612012	-213.042303846153	-400.499746277858	3.00724576154807e-229	2.89127024517515e-23	2.26945256489763e-115	AIC_Exponential	BIC_Exponential
Successful	GCF_900088425.1_A12	Hydrogen bonds	7.10077008539193	0.18776654209257	6.50776430254223	-217.051918384875	-235.526374040712	-385.374701941732	-211.861678684606	-227.741014490308	-374.994222541194	2.13867108344796e-220	1.4147647920305e-17	1.52028992407221e-111	AIC_Exponential	BIC_Exponential
Successful	GCF_900088535.1_ASM90008853v1	Hydrogen bonds	8.09752213138821	0.215719076932649	7.95609948396577	-440.838562058176	-439.269195695985	-478.316283792639	-435.648322357907	-431.483836145581	-467.9358043921	3.16006942008458e-246	0.00073472797870257	3.1293991641247e-130	AIC_Exponential	BIC_Exponential
Successful	GCF_900088685.1_JF4278	Hydrogen bonds	6.90726490866675	0.213642639817309	6.51072587625598	-263.672503505351	-265.167513628521	-323.373891868633	-258.482263805082	-257.382154078117	-312.993412468094	6.70356269945048e-207	1.30582017902391e-05	8.61460876720095e-92	AIC_Exponential	BIC_Exponential
Unsuccessful	GCF_900088695.1_JF4428	Hydrogen bonds	6.91669781598761	NA	6.60749185667752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Successful	GCF_900088705.1_26872B01	Hydrogen bonds	7.21179942708936	0.201413076406666	6.80830456575281	-302.038897050237	-314.601396690032	-452.854233569085	-296.848657349968	-306.816037139629	-442.473754168546	1.15671834670607e-235	2.92139320110762e-15	2.71764806457965e-123	AIC_Exponential	BIC_Exponential
Successful	GCF_900089455.2_OrrDiv2	Hydrogen bonds	8.06023529792639	0.238210072283518	7.41131726487454	-243.156246556444	-254.723481007486	-461.512711765579	-237.966006856175	-246.938121457082	-451.13223236504	AIC_Exponential	BIC_Exponential	6.56546299146275e-243	5.42791471463278e-25	4.48796499168713e-122
Successful	GCF_900090215.1_TRABTM	Hydrogen bonds	7.01992599431372	0.175563498405282	6.6158426022093	-213.983386059462	-225.795403743664	-260.161494193842	-208.793146359193	-218.01004419326	-249.781014793303	3.5894670462273e-193	0.00016263855807582	9.66507316842158e-88	AIC_Exponential	BIC_Exponential
Successful	GCF_900092345.1_YP4713	Hydrogen bonds	7.46068638000345	0.201787411328987	6.86403112587396	-232.55150215829	-252.708724337739	-435.383788875021	-227.361262458021	-244.923364787335	-425.003309474483	2.16721732426547e-233	1.34964142649244e-22	5.4085788603049e-121	AIC_Exponential	BIC_Exponential
Successful	GCF_900092405.1_10RB9215v1	Hydrogen bonds	7.76111941974163	0.15904333671849	7.2762663355329	-237.253716907569	-261.279677510926	-409.635800445977	-232.0634772073	-253.494317960523	-399.255321045439	3.70241199164762e-228	4.1314026121083e-18	4.56178233002255e-127	AIC_Exponential	BIC_Exponential
Successful	GCF_900092465.1_Lpm7613_v1	Hydrogen bonds	7.17345250987793	0.113462812487998	6.84039316664604	-277.784183293259	-322.570873077055	-483.681869171621	-272.593943592989	-314.785513526652	-473.301389771083	2.18528491521886e-237	9.97560000499302e-23	1.38427567949824e-151	AIC_Exponential	BIC_Exponential
Successful	GCF_900092475.1_Ef_aus00233	Hydrogen bonds	7.16273109176834	0.185588024863976	6.63203455484856	-242.08390585789	-266.286813907066	-430.982056258567	-236.893666157621	-258.501454356663	-420.601576858028	2.65894194152543e-230	1.72462008461979e-20	5.84700758287919e-122	AIC_Exponential	BIC_Exponential
